67149,2415.7,20435
22407,14370,53222
14900,2846.8,72253
19720,61770,8510
46100,31226,12674
19735,47569,22696
23270,5214.2,61516
57217,32113,669.67
45908,16767,27325
15354,10228,64418
34091,48178,7731.3
11051,71441,7508.1
68425,7179,14396
27792,10065,52143
30120,29669,30211
62865,20274,6861.9
68245,9188.9,12566
18770,46071,25159
39591,49780,629.11
13983,75134,883.42
27692,34882,27426
15068,26977,47954
4191.3,17148,68661
8728.2,63571,17700
80585,5977,3438
1441.3,65841,22717
22616,56770,10614
70689,13587,5723.2
66984,3404,19612
17068,59804,13128
18158,28558,43283
15144,23750,51106
12343,71671,5986.1
15249,11838,62913
20427,9052.4,60520
9512.9,42789,37698
75726,8.4685,14266
26328,35300,28372
26810,40495,22695
44287,42841,2871.1
876.84,32582,56542
26021,54104,9875.1
34161,3556.7,52282
31391,4335.9,54273
57887,14475,17638
21471,47338,21191
27392,61097,1511.1
43929,32933,13139
14601,18316,57084
10078,6844.8,73077
12854,76624,521.71
72768,15393,1839.7
17020,688.29,72292
85400,3124.4,1476
48981,13627,27393
15809,9833.9,64357
10832,24692,54476
37670,29602,22728
23751,19508,46741
39446,24845,25709
20053,39253,30695
15011,2829.3,72160
41942,279.22,47779
8681.4,21905,59414
22085,13593,54322
35578,13441,40981
47248,41948,804.15
11117,75381,3502.1
46579,27161,16260
72530,11774,5696.5
34221,13689,42090
16915,28907,44179
16193,33139,40668
4306,59369,26325
17869,44569,27562
16451,23981,49567
55107,23878,11015
22285,12741,54973
1196.4,47614,41190
20612,24065,45323
20302,52202,17497
9776.1,23191,57033
18876,10383,60740
12421,68025,9553.2
41369,16945,31685
36257,43501,10241
15736,37686,36578
9419.7,48678,31903
25647,64028,324.66
618.65,70692,18689
60590,12783,16627
28388,44564,17048
57759,11841,20399
22975,17633,49392
19228,38356,32416
16812,17703,55486
75981,4305.1,9713.6
41094,45212,3694.2
19414,52443,18143
54529,5329.9,30141
1131.7,6270.4,82598
13839,28555,47606
41130,38711,10159
37159,19471,33369
2378.6,81773,5848.5
34658,51713,3628.5
7284.5,24983,57732
31640,56611,1748.8
12864,42054,35082
28962,16458,44580
36845,17308,35847
16055,8837.1,65108
24311,48913,16776
7009.2,16474,66517
24782,27938,37280
13683,734.83,75582
27471,22666,39863
23222,61860,4917.6
31023,24222,34755
10684,43745,35571
46794,38955,4250.4
50009,2967.6,37023
9604.9,61495,18900
8416.1,32326,49257
6067.1,45507,38426
31261,33097,25642
46468,32274,11259
26146,22072,41782
13661,70522,5816.9
52422,13023,24555
19241,9580.6,61178
32884,15870,41245
22673,3079.5,64247
52715,32547,4737.2
43386,24829,21785
34216,33865,21919
67836,5226.8,16937
18953,28777,42270
46658,34250,9091.5
51657,27411,10932
41607,41054,7339.6
32185,19310,38505
29815,19482,40703
62912,10556,16532
27454,60347,2199.7
15076,47802,27122
17601,57281,15118
75331,3090.3,11579
46930,28445,14625
35705,30066,24229
61972,2766.2,25261
47607,1384.3,41008
14348,37480,38172
6882.7,70897,12220
7094.7,65819,17086
3135.1,21620,65244
46713,9124.8,34162
759.98,79802,9438
17137,2145.9,70717
62499,17108,10393
19405,64742,5852.8
2344.7,56484,31171
62707,10401,16892
20438,21001,48561
22111,6624.7,61264
13037,44497,32466
13643,62079,14279
41848,19963,28189
50579,14151,25270
28742,20115,41143
8296.5,10023,71681
5930,52070,32000
13978,42715,33307
34436,29902,25662
61154,19989,8857.3
41331,40118,8550.9
33885,248.4,55866
56670,12748,20582
2335.8,35355,52309
4660,49946,35394
36983,5062.9,47955
16462,5791,67747
15027,52070,22902
12003,13976,64021
14009,25061,50930
35154,4165.5,50680
28850,40254,20896
72352,14301,3346.9
1921.2,63767,24312
27098,6428.4,56473
45279,13263,31458
53574,3535.6,32891
52277,10798,26925
18945,21368,49687
531,72303,17166
4266.6,40099,45634
20098,25208,44694
71614,6686.8,11699
5790.8,5809.3,78400
6073.2,81709,2217.9
61450,42.573,28508
78346,1699.6,9954.3
2701.7,68401,18898
25979,48315,15706
9673,49199,31128
10342,9104.5,70553
36952,22382,30666
61216,5606.2,23178
48446,16148,25406
6978.3,4248.7,78773
19314,6562.4,64123
39649,26585,23766
44659,8599.2,36742
22400,42926,24674
10586,48366,31048
3037.6,7516,79446
11828,43820,34351
47195,42141,664.69
12104,58470,19426
31673,57212,1115.1
3345.6,68850,17804
3271.6,83600,3128.5
49330,16749,23920
37624,7387.2,44989
38256,11508,40236
39547,14175,36278
44508,4332.6,41159
42205,6542.2,41252
4851.4,38562,46586
59031,29050,1918.8
42817,3640,43543
13595,60477,15928
7827.6,8607.3,73565
39776,19500,30724
33024,29253,27722
18848,3183.9,67968
23992,27104,38904
43739,19114,27147
29285,36660,24055
37923,51147,930.57
3016.8,65070,21913
4151.4,48231,37618
1057.4,72480,16463
62413,27404,183.8
2683.2,33633,53684
82422,5759.8,1818.1
33723,14914,41362
13544,67264,9191.8
77609,4039.4,8351.7
58925,13157,17918
8009.8,27647,54344
16778,24319,48903
51241,2196.7,36563
16095,36271,37634
761.94,65243,23996
56213,10837,22950
51557,25376,13067
29552,23029,37419
29569,43202,17229
3202.9,51536,35261
31924,16907,41168
8914.8,67823,13262
15875,64754,9370.8
47191,20030,22779
9485.3,71414,9100.8
39467,48170,2363.2
62047,477.95,27475
40378,40356,9265.4
31237,9216.3,49547
7224.3,8598.8,74177
5729.5,67414,16857
7133.5,32718,50149
49106,5370,35524
33055,13067,43878
18546,38412,33042
63267,8260.2,18473
32642,35022,22336
39960,49393,647.38
57498,17952,14550
25631,46042,18327
76849,2640.8,10510
12303,71817,5880.1
31436,21089,37475
55396,12944,21660
5514.3,53109,31377
23767,30392,35841
49524,4470.3,36006
66200,15372,8427.4
1607,23528,64865
65402,16664,7933.2
38601,28510,22889
13970,58944,17086
18002,71070,928.28
61388,9342.8,19269
8258.9,58325,23416
68673,20011,1315.8
65624,8592.8,15783
16440,55685,17875
58936,4451.8,26612
54238,25133,10629
11103,44654,34243
25821,16985,47194
67219,1526.5,21255
57134,9979,22887
46906,39282,3812.3
64118,25366,516.24
11369,4795.5,73835
6199.8,47201,36599
49582,20159,20258
59398,107.32,30494
6457.9,57830,25713
10701,76704,2594.8
9563.8,43338,37098
31438,5210.8,53351
42857,29950,17193
43693,40335,5971.7
43703,40868,5429
14319,30948,44733
26424,14421,49154
17868,23513,48618
46191,16405,27404
11287,20837,57876
35818,38778,15403
43959,45187,854.35
5179.5,33176,51644
4727.6,27362,57910
3933.1,76862,9204.5
26212,34116,29672
9107.3,21718,59175
32006,37905,20089
3732.8,18317,67950
75592,5337,9071.4
48937,29942,11121
38354,42661,8984.2
52602,20734,16664
21491,27525,40984
48507,32565,8927.4
16729,27474,45797
6237.2,53162,30601
21641,8221.7,60137
26994,3977.6,59029
30985,51273,7741.9
74378,1207.4,14415
22454,10382,57164
34028,54111,1860.7
39613,17683,32703
4177.7,49936,35886
14788,65909,9303.5
19489,18944,51567
29820,52232,7947
13733,63202,13065
15355,649.64,73996
19638,7304.3,63058
39432,15647,34921
25560,32176,32264
28914,56478,4608.3
58911,15995,15093
34479,41326,14195
21499,49396,19105
56726,32788,486.44
1001.8,70437,18561
14127,61400,14473
55878,23292,10830
28121,40399,21480
35212,34702,20086
46720,32615,10665
31402,47957,10640
8498.7,13080,68421
2978.9,68149,18872
30092,31729,28179
14738,37722,37540
61131,17454,11416
30242,25784,33974
60544,9825.4,19631
42296,12958,34747
3676.5,77560,8763.1
12184,43258,34558
6767.2,43216,40017
10372,51228,28400
39840,20610,29550
9528,14138,66334
11732,56971,21297
48835,13200,27964
13180,67234,9586
40408,16276,33315
173.47,69505,20321
12866,59623,17510
58508,4434.8,27058
36175,1256.1,52569
63908,13463,12628
62580,12509,14911
19115,51359,19526
40621,14525,34854
23305,5237.2,61458
66162,1539.8,22298
4380.2,84673,946.9
12897,3543.6,73560
6607,13655,69738
20675,57935,11391
27255,62299,445.84
58717,29082,2200.9
16674,16373,56953
70061,9878.5,10060
8623.4,37052,44324
6885.3,7368.1,75747
49157,21968,18876
20379,50478,19143
3503.1,8408.9,78088
12036,31620,46344
21527,42547,25926
59596,13009,17395
45557,41417,3026.8
65474,3946,20580
45008,36477,8514.9
7778.4,78427,3794.7
44291,24045,21664
2057.9,7830.6,80111
33798,26051,30151
48961,40056,982.8
3800.2,70590,15610
28021,41891,20089
11751,11228,67021
24390,13800,51810
36658,19203,34139
20681,7041.5,62278
68897,10712,10391
38321,51482,197.06
66803,4164.5,19032
59883,24790,5327
62541,26204,1255.6
43151,41149,5700.7
23173,11355,55472
30178,26323,33499
10131,31149,48720
35760,1604.6,52636
24066,48320,17615
15509,22668,51823
27180,1059.6,61760
27274,5536.2,57190
8132.6,1982.9,79884
46939,41328,1733.8
64354,13313,12334
12385,27630,49985
18644,53654,17701
30571,26213,33216
82107,3368,4524.6
57342,11815,20843
77.448,44991,44932
14335,56197,19468
27804,24776,37420
50434,3903.6,35663
9792.2,27508,52699
8334.2,50389,31277
50383,31602,8015
19470,37241,33289
35832,52907,1261.2
10284,63743,15973
1318.9,54694,33987
8680.5,41682,39638
31548,44236,14217
13618,47708,28673
34950,2545.5,52504
16850,13885,59265
13255,51433,25312
81330,5228.7,3441.3
2714.1,14964,72322
74081,11379,4539.6
18624,13297,58079
25523,34289,30188
8360.2,42720,38920
28148,50729,11123
17179,18896,53925
22021,47317,20662
80209,5844.9,3946.4
40277,35681,14042
59384,13211,17405
70086,4157.7,15756
18042,32078,39880
28725,58931,2344.2
11308,19586,59106
43652,2777,43571
20970,19926,49104
12624,1284.8,76092
32830,28508,28662
12871,37408,39721
62297,8604.4,19099
35544,40159,14297
31143,58830,27.793
7269.4,8199.6,74531
41620,17942,30438
46750,23687,19563
44089,27029,18883
39068,49176,1756
14013,60189,15797
10626,21047,58327
33161,8061.5,48778
20323,9953,59724
48255,15478,26267
86274,3134.2,592.05
12972,67635,9393.2
26262,406.15,63332
14523,3926.7,71551
35244,41230,13526
61013,22079,6908.7
75403,12965,1631.4
22700,40026,27274
53335,17859,18806
30190,32904,26906
42294,20051,27656
16558,3059.4,70383
53992,606.79,35401
12467,64941,12592
38158,31045,20797
55519,30383,4097.2
22513,41657,25830
72495,1555.3,15949
25782,42714,21504
18892,17325,53784
57997,15157,16846
15456,37968,36576
1205.2,10989,77806
23179,4059.1,62762
6653.4,2891,80456
15899,69665,4436.1
14952,14758,60290
3131,69163,17706
31676,41401,16924
22080,19451,48468
41441,13635,34924
2970.8,7714.9,79314
63442,18379,8179.1
14987,39897,35116
54266,22491,13243
53701,36082,216.55
57876,31222,902.19
55982,7523.2,26494
14076,6153,69771
27146,19912,42942
10617,6293.4,73090
85723,3543.2,733.56
64252,5474.8,20273
32428,1157.5,56414
13644,53370,22986
80376,7616.8,2007.2
52055,15808,22137
1126.2,85008,3866.2
14648,17402,57950
16350,61041,12610
46313,15119,28568
22390,44293,23317
27544,58804,3651.9
3917.6,69766,16316
2415.3,21943,65641
12006,13205,64789
24589,38959,26452
41518,13980,34502
28337,10205,51458
23468,26489,40044
8653.2,41547,39800
27362,1304.9,61333
18767,36709,34524
13538,48204,28258
4621.7,39883,45496
20058,59888,10054
64402,20245,5352.6
50924,38271,805.19
57464,8712.9,23824
856.92,5791.7,83351
83538,4781.6,1680.1
32035,34319,23645
10874,33438,45689
6120.7,40187,43693
14209,46669,29122
40036,45206,4758.2
23901,31270,34829
5267.1,38756,45977
6938.7,61491,21571
8167.5,2997.4,78835
53604,28536,7860.1
10089,8640.8,71271
35220,44791,9988.5
22696,29964,37340
17604,747.04,71649
18643,5671.8,65685
7119.1,46651,36230
13989,12069,63942
48671,10880,30449
64458,12923,12620
26526,37776,25698
24489,56865,8646.6
14256,8838.8,66905
44814,23204,21982
30851,48969,10181
73575,1083.9,15342
19755,9581.6,60664
12264,36634,41103
14747,25163,50090
21689,34891,33420
24687,60961,4351.3
39630,46047,4322.7
48226,41040,734.66
35961,3425,50614
52152,5951.5,31896
29737,10972,49292
26777,44770,18453
3863.4,78543,7594
58559,22927,8513.6
3901,24613,61486
18896,42544,28560
43051,7963.6,38985
76808,10526,2665.4
4246.9,24859,60894
2810.2,11242,75948
40946,6241,42813
21013,42954,26033
2069.1,26209,61721
70369,9226.1,10405
23646,13917,52437
18321,25125,46554
18356,61727,9917.2
5272,79776,4952.5
36660,20707,32633
12814,65255,11932
5571.2,42329,42100
31288,42840,15872
69368,901.18,19730
11008,58656,20336
36914,28632,24454
28092,55901,6006.5
41242,4367.5,44390
13279,5550.2,71170
8854,41213,39933
1845,63058,25097
21120,47018,21862
60309,551.05,29140
13318,54985,21697
7193.9,43547,39259
29973,59738,288.82
41997,289.2,47714
10464,24616,54919
35726,11702,42572
26333,6631.1,57036
60761,18977,10262
3332.4,40482,46186
67597,21139,1263.6
2068.3,54984,32948
37699,36362,15939
7505.5,17845,64649
11869,16292,61839
54970,28309,6720.6
59771,12505,17724
58182,27907,3911.4
2567,33801,53632
844.11,4301.9,84854
29263,12634,48104
60992,12187,16821
17980,33803,38217
33413,7276.1,49311
33647,49103,7249.8
28876,8844.6,52279
35732,23997,30271
25192,9939.3,54869
56742,32748,510.51
73554,4167.9,12278
2481.7,33715,53803
7640.2,57340,25020
9222.1,71896,8882.3
57081,25543,7375.9
20121,24794,45084
33380,43055,13564
64419,17665,7916.3
8675.8,27835,53490
28361,39308,22332
9911.7,9055.6,71033
36079,29138,24783
9635.1,22348,58017
7653.2,68598,13749
3571,77929,8499.6
67988,10612,11400
16758,64375,8866.9
61461,6475.9,22063
26138,55343,8519.2
5713.2,78913,5373.8
58926,3487.6,27587
57327,18155,14518
34552,27689,27759
44266,3770.5,41963
76020,6989.4,6990.7
17329,63875,8795.3
18843,54412,16745
1977,6867.4,81156
63837,23692,2471.6
972.51,81568,7460
71717,12660,5623.3
45871,21411,22718
24087,45346,20567
41138,32937,15925
26500,44988,18512
60330,796.67,28873
61933,1263.6,26803
80420,4159.1,5420.9
82526,1731.9,5742.1
33452,14489,42059
13330,14204,62466
3090.7,69940,16969
52153,18992,18855
33768,21460,34771
22772,16915,50312
13754,38767,37479
2111.4,10895,76994
1597.6,15199,73203
20053,42551,27395
65234,15625,9141.1
17921,52356,19723
47114,26000,16885
8827.5,49462,31711
53730,20397,15873
4888,7191.5,77920
2244.9,295.78,87459
39224,14959,35817
30561,56459,2979.1
40671,17354,31976
9953.2,53121,26926
48176,10920,30904
17921,9951.4,62128
22949,37992,29059
33185,49679,7136.5
32254,2945.8,54800
73996,14943,1061.3
28663,1616,59721
44309,30172,15519
48168,24844,16988
2146.2,13397,74457
9123.1,53867,27010
47525,23308,19167
16099,56303,17599
39953,10871,39176
21887,16000,52113
30735,20732,38533
52204,14587,23209
68235,13238,8526.5
81438,409.1,8153.1
36742,39921,13337
14251,24710,51039
46805,9393.8,33801
37494,19163,33343
37081,40141,12779
1812.2,77732,10456
52632,30705,6662.9
6497.5,40066,43436
9044.2,39284,41672
53282,14045,22672
1214.4,60164,28622
29310,19817,40873
68811,18017,3171.6
10870,31193,47937
12666,36085,41250
43218,33732,13050
62480,19750,7770.9
1682.2,28084,60234
7522.7,34995,47482
33887,21275,34838
25287,5384.5,59328
30805,30677,28517
7696.5,45398,36905
23104,60534,6361.2
72341,16243,1416.4
7623.5,82029,347.56
484.68,45630,43885
66690,20016,3294.4
14098,42867,33034
13888,61439,14673
8452,24352,57196
16393,46161,27447
29756,30835,29409
25979,20855,43166
6915.5,56475,26609
42276,19402,28322
35950,42073,11977
8086.1,60334,21580
55287,10604,24109
64390,2840.4,22769
2772.1,12046,75182
13795,62814,13391
3045.1,58856,28099
17104,44678,28218
27072,61014,1913.5
13730,69995,6274.5
69319,17930,2751.4
53135,10461,26404
48005,100.51,41895
11779,69383,8837.6
9860.1,15116,65024
16844,20175,52981
71940,4927.6,13133
41961,28686,19353
57576,32278,145.97
13482,2922.3,73595
20066,54842,15092
68869,11337,9794.3
31126,5874.2,52999
10074,61945,17980
20865,65651,3483.9
18340,55911,15749
10094,62961,16945
2644.4,63812,23544
10255,52958,26787
11250,34695,44054
45896,19538,24566
11359,14407,64234
48087,38271,3641.4
56306,9021.4,24672
61954,14990,13056
10263,61662,18076
58576,12255,19169
37406,17147,35448
33560,9805.8,46634
18036,52378,19586
17892,36479,35629
29737,19581,40681
34599,28603,26798
30377,41163,18459
33556,25761,30683
28036,21820,40144
71724,2604.9,15672
9290.1,52680,28030
5407.7,42904,41688
48324,22264,19412
45944,26364,17692
16680,59545,13774
11748,66004,12249
9798.5,77973,2228.2
17233,22049,50718
20666,9289.3,60045
37009,18008,34983
30944,39509,19547
55387,6404.8,28208
86491,2689.9,819.5
16621,46729,26650
44803,2245.2,42952
15319,4037.3,70644
33653,16394,39953
85800,1935.6,2264.6
1585.3,28257,60157
62745,7715.7,19540
55061,12676,22263
23682,63425,2892.9
25884,16088,48027
8959.8,46037,35003
42833,7748.5,39419
1873.3,7647,80480
44301,29284,16415
26354,4072,59574
19219,4533.1,66248
8361.2,58408,23231
26985,35265,27750
12692,27316,49992
35642,26819,27538
5303.1,70622,14075
26425,23080,40495
37292,34615,18093
51600,37288,1112.5
31662,11323,47015
31445,18186,40368
9049.5,7709.2,73241
3866.9,84844,1288.8
54759,33590,1651.1
23730,39633,26637
49450,39466,1084.3
35658,8898.8,45443
54555,31628,3817.5
15300,62500,12200
19651,38081,32268
35784,47563,6652.7
25842,49544,14615
62424,6868.2,20708
9782.6,64023,16194
64696,15462,9842.1
12311,50184,27506
39275,22779,27946
38257,30269,21475
13910,38171,37919
59370,23262,7367.9
18918,26855,44227
29337,43342,17322
40357,25983,23660
2112,42430,45458
62187,10775,17038
1690.7,86596,1713.5
28310,31379,30312
42944,13482,33574
590.92,37691,51718
32335,2854.4,54810
35074,24906,30020
46390,3358.4,40252
9799.2,10247,69954
80786,3892.5,5321.6
1704.9,6730.8,81564
17317,60880,11803
56958,32649,392.49
52730,28852,8417.9
57508,27368,5123.8
25436,16186,48378
46956,8124.7,34920
53077,28638,8285.2
6035.4,5768,78197
3138.8,12315,74546
16026,44230,29744
14815,51308,23877
13253,2692.1,74055
12672,62166,15162
54285,23966,11749
51070,4109,34821
44758,32366,12876
24108,47784,18108
34325,3953,51722
30797,32652,26552
58634,18108,13258
73161,763.41,16076
49644,12578,27778
59952,17056,12992
24018,3361.4,62620
45433,27195,17372
21102,34910,33988
55438,6163.4,28398
20487,59209,10304
12250,51370,26380
76049,2257.7,11693
518.69,25023,64459
74380,12675,2945.5
23699,44435,21866
53663,17359,18978
59449,27099,3451.4
59730,7796.6,22473
28386,43487,18127
17630,32011,40359
3718.4,3051,83231
65401,2186.5,22412
26079,35104,28817
53390,2285.1,34325
10546,6170.2,73284
19913,20573,49515
56797,914.12,32288
6938.1,48144,34918
12754,48563,28683
10765,36001,43235
56201,23316,10483
11588,78322,90.586
47764,9284.7,32952
18947,58241,12812
19018,16956,54026
34793,12670,42537
15219,53553,21229
70067,3722,16211
507.32,13263,76229
27934,21692,40374
37890,1817.4,50292
16684,28758,44559
35023,12417,42560
64414,4941,20645
874.11,59790,29336
15225,53776,20999
8540.8,73130,8329.4
47124,29568,13308
38277,42709,9014.4
38806,36581,14614
4666.9,77490,7842.8
13901,70703,5395.7
11495,58899,19606
10108,54606,25286
20066,24180,45754
65008,308.48,24684
2835.3,24868,62297
2203.4,31721,56075
63024,1020.9,25956
17982,66709,5309.2
58237,17486,14277
5127,30825,54048
50734,23484,15783
63295,8285.9,18420
13490,59589,16921
14979,18652,56369
31424,18276,40300
65245,20666,4089.3
71661,13181,5157.9
24320,49146,16534
12933,10108,66959
8878.1,74848,6274.1
27390,29673,32938
52835,12378,24787
10990,37509,41501
16871,38579,34551
1162.6,66223,22615
42341,12796,34864
20825,62654,6520.7
37988,40800,11212
37125,6354.2,46521
26361,23172,40467
39692,19899,30408
16770,25108,48122
23592,44616,21792
27767,2843.4,59390
45143,7296.9,37560
16455,23464,50081
15039,3974.1,70987
521.93,30282,59196
18841,11444,59715
726.43,41154,48120
32569,32522,24909
26811,48068,15121
60478,8375.8,21147
8900.8,24630,56469
4087.4,17872,68041
28767,42938,18295
36225,43752,10023
37805,4026.2,48168
2109.9,45169,42721
48487,31606,9906.7
22025,20583,47392
23699,44681,21619
1415,17410,71175
40516,28027,21457
12505,2456,75039
79263,954.4,9782.8
68198,16270,5531.4
83439,2246,4315.3
11330,71732,6938.2
37785,19335,32881
24722,7912.2,57366
45058,10138,34804
24720,31385,33895
26220,46241,17539
55509,9991.5,24499
80504,5710.2,3786.2
48095,32316,9589
2808.3,46802,40390
21769,61906,6325
15473,32552,41975
35189,51084,3727
3840.7,49813,36346
15065,73287,1647.5
8737.2,50695,30568
28242,30978,30781
18455,64954,6591.5
19826,26998,43176
52353,9353.8,28293
23310,29836,36853
64232,13544,12224
27083,51886,11031
26543,13382,50075
53288,14177,22535
16852,56517,16631
15767,30670,43562
15000,45421,29580
1749.1,51242,37008
21728,28089,40184
65254,11672,13073
6.4517,11750,78243
6082.6,48022,35896
24500,61288,4211.4
57145,9277.9,23577
13672,68694,7633.8
25672,22304,42024
48540,27573,13887
45196,479.42,44324
3627,25265,61108
20829,48833,20338
28458,10285,51257
55403,32365,2231.6
16218,45437,28345
25087,31663,33250
17355,58300,14345
11039,71491,7470
21497,767.91,67735
2307.7,62792,24900
39611,33278,17111
3786.1,38741,47472
24264,2519.2,63217
37484,8747.6,43768
22062,48226,19712
12288,37561,40151
2121.9,66314,21564
17138,13338,59524
18303,23027,48670
36878,45059,8062.5
65140,8493,16367
469.97,88023,1507.5
13694,65719,10587
1750.5,1165.8,87084
40785,35115,14100
33588,44473,11939
16544,14372,59083
55200,32925,1875
55272,6988.4,27740
41526,16644,31830
88019,1213.8,766.96
37005,22591,30403
26508,0.58095,63491
17765,15693,56542
20144,756.47,69099
28010,43053,18937
9688.7,79846,465.29
5297,69789,14914
36689,8689.4,44621
26638,22771,40591
42114,29631,18255
39699,20729,29572
1150.7,9864.3,78985
15219,73038,1742.7
4877.9,18231,66891
17440,39515,33044
1437.4,8728.2,79834
79952,4970.5,5077.5
24139,11214,54647
33796,37764,18440
27589,10153,52258
18132,22630,49238
47375,10158,32467
56488,6452.9,27059
58591,25443,5965.9
18993,20201,50806
59745,27448,2807.6
39924,3064.9,47011
34953,9298.5,45748
62753,13966,13280
33540,38738,17722
5749.6,8645.6,75605
80451,1170.7,8378.8
48652,29640,11708
58849,30655,496.5
14789,55052,20159
8135.9,49405,32460
26833,29734,33434
13047,65034,11919
34737,1271.7,53991
12714,22014,55271
34056,53004,2940.2
22966,43938,23096
61008,2116.7,26875
70771,2803,16426
4119.4,55845,30035
1699.8,77273,11027
23988,7929.9,58082
328.25,70304,19368
55279,5444.6,29276
11368,14517,64115
38352,8315,43333
1279,39864,48857
4692.7,41596,43711
76386,12837,776.74
17513,46785,25702
39892,14930,35178
55481,30998,3520.6
34777,28285,26938
8488.6,43388,38123
64661,22246,3092.7
15219,17225,57556
29843,24343,35814
73528,3220.4,13251
38999,33213,17789
40712,18435,30853
2534.5,84199,3266.7
70493,1304.5,18203
29224,8415.7,52361
33689,51897,4413.9
49552,34458,5989.5
71965,2337.1,15698
24516,59634,5849.4
2203.7,82235,5561.1
15609,25700,48691
27909,16581,45510
32212,43454,14334
6963.1,18405,64632
18557,37190,34253
35497,9271.1,45232
7007,82373,620.16
44172,17484,28344
41751,14143,34107
24824,57445,7731.1
56605,2873.2,30522
50449,8248.6,31302
34605,38797,16598
85026,2909.5,2064.9
40692,48059,1248.7
70476,1728.6,17795
85696,3249.8,1053.7
31415,3843.7,54741
24775,45759,19466
63832,22486,3682.2
49704,27477,12819
23946,62473,3580.6
65770,3631.8,20598
10653,46312,33035
70840,11536,7624
41293,14209,34499
40677,14824,34499
39010,30193,20797
4036.7,81592,4371
25457,62533,2009.3
3674.7,60051,26274
10181,16424,63395
49654,661.07,39685
40601,34266,15134
